"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2018","360.53","361.00","363.00","357.84","1.08M","-0.13%"
"02/15/2018","361.00","357.40","361.02","354.74","1.17M","1.79%"
"02/14/2018","354.66","348.81","355.39","348.20","1.65M","1.26%"
"02/13/2018","350.23","345.20","351.06","344.51","1.28M","1.28%"
"02/12/2018","345.81","344.54","348.47","340.10","1.83M","1.29%"
"02/09/2018","341.42","338.10","344.88","332.25","2.37M","2.13%"
"02/08/2018","334.30","350.21","350.99","334.01","2.63M","-3.22%"
"02/07/2018","345.43","338.29","350.34","337.82","2.05M","2.32%"
"02/06/2018","337.59","328.71","340.01","327.23","2.60M","0.34%"
"02/05/2018","336.46","348.63","353.99","326.11","2.95M","-4.59%"
"02/02/2018","352.66","355.00","358.00","351.52","1.96M","-1.32%"
"02/01/2018","357.38","354.26","361.79","354.01","1.58M","0.71%"
"01/31/2018","354.85","353.28","358.52","352.45","1.89M","1.27%"
"01/30/2018","350.39","346.52","352.72","345.05","2.03M","-0.29%"
"01/29/2018","351.42","350.00","354.32","342.15","2.88M","1.89%"
"01/26/2018","344.90","336.87","345.11","334.74","2.06M","3.04%"
"01/25/2018","334.72","331.04","335.19","330.21","1.78M","1.28%"
"01/24/2018","330.49","328.87","332.48","327.42","1.36M","0.54%"
"01/23/2018","328.70","329.99","331.15","328.51","1.07M","-0.09%"
"01/22/2018","329.00","331.77","332.70","328.97","1.46M","-0.90%"
"01/19/2018","332.00","334.24","334.89","331.78","1.51M","-0.30%"
"01/18/2018","333.00","334.11","335.92","332.99","973.66K","-0.56%"
"01/17/2018","334.86","331.46","335.74","330.32","1.01M","1.44%"
"01/16/2018","330.11","336.35","336.67","330.00","1.37M","-1.83%"
"01/12/2018","336.25","331.35","336.35","331.03","1.43M","1.55%"
"01/11/2018","331.13","331.85","332.08","330.16","1.15M","0.02%"
"01/10/2018","331.05","331.07","333.74","330.00","1.50M","0.16%"
"01/09/2018","330.51","329.00","331.83","328.42","865.85K","0.72%"
"01/08/2018","328.16","328.96","330.41","327.81","1.08M","-0.46%"
"01/05/2018","329.68","325.99","330.18","325.98","1.24M","0.91%"
"01/04/2018","326.72","321.19","326.90","320.99","1.44M","1.72%"
"01/03/2018","321.21","318.98","321.52","318.63","893.57K","0.84%"
"01/02/2018","318.54","322.00","322.62","317.50","1.19M","-0.78%"
"12/29/2017","321.05","322.22","323.15","321.02","731.20K","-0.33%"
"12/28/2017","322.10","319.83","322.30","319.71","721.72K","0.83%"
"12/27/2017","319.44","319.67","319.67","318.07","574.68K","0.29%"
"12/26/2017","318.51","318.36","319.77","317.97","517.45K","0.15%"
"12/22/2017","318.03","318.30","319.24","317.60","542.94K","0.26%"
"12/21/2017","317.19","319.00","319.20","317.01","868.68K","-0.17%"
"12/20/2017","317.72","319.84","321.25","317.65","932.41K","-0.70%"
"12/19/2017","319.97","322.76","323.13","319.78","931.00K","-0.86%"
"12/18/2017","322.76","323.59","323.94","319.00","1.25M","-0.02%"
"12/15/2017","322.82","318.69","323.38","318.43","1.93M","1.83%"
"12/14/2017","317.01","318.21","319.03","316.42","867.64K","-0.25%"
"12/13/2017","317.79","316.66","319.83","316.30","862.44K","0.60%"
"12/12/2017","315.89","316.38","316.90","314.91","1.08M","-0.09%"
"12/11/2017","316.17","315.45","317.24","315.15","765.76K","0.10%"
"12/08/2017","315.85","316.56","316.56","313.45","853.89K","0.45%"
"12/07/2017","314.42","311.83","315.36","311.81","972.38K","0.79%"
"12/06/2017","311.97","310.25","313.07","310.25","824.79K","0.59%"
"12/05/2017","310.14","314.50","314.50","310.07","1.17M","-0.53%"
"12/04/2017","311.78","315.94","316.52","311.61","1.37M","-0.57%"
"12/01/2017","313.57","319.06","319.63","311.13","1.71M","-1.74%"
"11/30/2017","319.12","319.62","320.94","318.48","2.63M","-0.51%"
"11/29/2017","320.76","319.50","321.21","318.33","1.19M","0.55%"
"11/28/2017","319.01","316.78","319.43","316.17","967.21K","0.73%"
"11/27/2017","316.70","316.00","316.89","315.05","657.82K","0.28%"
"11/24/2017","315.82","315.09","316.23","315.02","320.92K","0.30%"
"11/22/2017","314.87","316.31","316.86","314.35","685.74K","-0.65%"
"11/21/2017","316.94","315.24","317.62","314.61","858.02K","0.73%"
"11/20/2017","314.65","310.20","315.57","310.01","902.10K","1.60%"
"11/17/2017","309.70","311.59","312.43","309.50","692.33K","-0.94%"
"11/16/2017","312.65","311.09","312.80","311.00","635.59K","0.65%"
"11/15/2017","310.64","313.10","313.78","310.54","754.88K","-0.99%"
"11/14/2017","313.74","312.00","314.00","310.70","605.69K","0.25%"
"11/13/2017","312.95","311.00","313.28","310.31","702.81K","0.57%"
"11/10/2017","311.17","310.30","311.68","309.76","630.85K","0.03%"
"11/09/2017","311.08","314.85","315.06","310.28","890.61K","-1.44%"
"11/08/2017","315.64","313.44","315.70","313.30","730.13K","0.75%"
"11/07/2017","313.29","310.08","313.37","310.08","874.52K","1.04%"
"11/06/2017","310.08","309.72","311.93","308.68","717.35K","0.03%"
"11/03/2017","309.99","310.92","311.85","309.04","652.24K","-0.28%"
"11/02/2017","310.86","306.11","310.86","306.11","868.91K","1.39%"
"11/01/2017","306.60","309.05","309.66","306.23","1.02M","-0.51%"
"10/31/2017","308.16","309.16","309.83","308.14","693.91K","-0.15%"
"10/30/2017","308.63","308.50","310.42","307.82","1.16M","0.20%"
"10/27/2017","308.00","307.95","310.38","307.75","998.71K","0.04%"
"10/26/2017","307.89","313.44","314.42","303.31","1.60M","-1.45%"
"10/25/2017","312.43","312.86","315.95","311.31","1.66M","-0.23%"
"10/24/2017","313.15","314.69","317.00","310.61","2.57M","-2.36%"
"10/23/2017","320.73","321.06","321.56","319.87","1.24M","0.23%"
"10/20/2017","320.00","317.93","320.00","316.60","933.37K","1.00%"
"10/19/2017","316.84","315.57","317.07","313.02","727.77K","0.40%"
"10/18/2017","315.57","318.33","318.81","314.70","1.13M","-0.85%"
"10/17/2017","318.27","318.70","318.93","317.02","741.61K","-0.21%"
"10/16/2017","318.94","319.74","320.67","317.74","588.26K","-0.14%"
"10/13/2017","319.39","321.62","322.19","319.14","1.10M","-0.55%"
"10/12/2017","321.15","318.35","321.56","318.28","867.74K","0.80%"
"10/11/2017","318.59","317.65","318.80","317.05","706.26K","0.28%"
"10/10/2017","317.71","318.32","318.32","316.22","941.55K","0.13%"
"10/09/2017","317.30","316.62","318.34","315.50","880.54K","0.27%"
"10/06/2017","316.46","315.00","316.46","314.28","857.93K","0.60%"
"10/05/2017","314.58","312.82","315.29","312.64","950.40K","0.50%"
"10/04/2017","313.02","313.28","314.10","312.46","903.78K","0.05%"
"10/03/2017","312.86","311.38","314.02","311.30","803.33K","0.49%"
"10/02/2017","311.33","310.79","311.38","309.27","1.01M","0.34%"
"09/29/2017","310.29","308.95","310.36","308.69","911.49K","0.38%"
"09/28/2017","309.13","309.01","310.37","306.58","824.65K","-0.32%"
"09/27/2017","310.13","309.70","311.32","309.01","973.34K","0.18%"
"09/26/2017","309.58","308.55","310.69","308.21","1.03M","0.89%"
"09/25/2017","306.85","308.48","308.97","304.71","1.22M","-0.55%"
"09/22/2017","308.54","308.65","311.36","308.26","1.02M","0.17%"
"09/21/2017","308.01","308.10","308.91","307.39","875.55K","0.04%"
"09/20/2017","307.90","305.36","307.96","305.24","1.27M","0.74%"
"09/19/2017","305.65","304.29","307.26","303.66","1.37M","0.61%"
"09/18/2017","303.80","302.86","304.33","302.40","1.01M","0.50%"
"09/15/2017","302.30","302.34","303.35","301.03","2.03M","0.32%"
"09/14/2017","301.34","300.20","301.39","298.40","1.51M","0.38%"
"09/13/2017","300.20","303.06","303.06","300.11","1.14M","-1.16%"
"09/12/2017","303.73","304.45","304.76","302.91","640.85K","-0.25%"
"09/11/2017","304.48","303.70","304.59","302.21","917.55K","0.52%"
"09/08/2017","302.90","301.52","303.66","301.52","1.16M","0.18%"
"09/07/2017","302.35","301.45","302.77","300.24","923.38K","0.30%"
"09/06/2017","301.45","303.41","303.94","301.31","1.22M","-0.25%"
"09/05/2017","302.20","304.45","304.53","301.91","1.39M","0.00%"
"09/01/2017","302.19","305.96","306.34","302.19","1.19M","-1.05%"
"08/31/2017","305.39","306.86","306.86","304.97","982.40K","-0.30%"
"08/30/2017","306.30","306.42","307.22","305.50","1.27M","-0.60%"
"08/29/2017","308.14","304.50","308.18","304.50","1.28M","1.49%"
"08/28/2017","303.61","303.73","303.85","302.51","830.38K","0.27%"
"08/25/2017","302.80","303.92","304.68","302.71","571.10K","0.07%"
"08/24/2017","302.60","303.51","304.05","301.25","574.44K","-0.08%"
"08/23/2017","302.84","304.00","304.56","302.53","697.11K","-0.64%"
"08/22/2017","304.80","303.51","305.48","302.97","960.44K","0.97%"
"08/21/2017","301.88","300.00","302.23","297.77","962.24K","0.90%"
"08/18/2017","299.20","300.87","301.26","298.82","1.20M","-0.74%"
"08/17/2017","301.42","305.26","305.65","301.27","1.07M","-1.43%"
"08/16/2017","305.80","305.88","306.81","305.35","1.04M","-0.13%"
"08/15/2017","306.20","307.97","308.48","305.52","1.02M","-0.45%"
"08/14/2017","307.58","305.45","308.06","304.26","1.20M","1.26%"
"08/11/2017","303.75","302.84","306.45","302.58","987.78K","0.16%"
"08/10/2017","303.25","306.55","307.10","303.00","1.34M","-0.65%"
"08/09/2017","305.22","301.20","305.54","301.00","1.75M","1.71%"
"08/08/2017","300.10","297.79","300.42","297.33","1.01M","0.99%"
"08/07/2017","297.15","297.31","297.73","296.60","769.14K","0.05%"
"08/04/2017","297.00","296.27","297.00","295.04","796.39K","0.40%"
"08/03/2017","295.82","294.00","295.91","292.80","983.64K","0.38%"
"08/02/2017","294.70","292.73","294.84","292.15","984.50K","0.70%"
"08/01/2017","292.65","293.93","294.33","291.89","1.04M","0.18%"
"07/31/2017","292.13","291.42","293.84","291.03","1.15M","0.59%"
"07/28/2017","290.41","288.07","290.77","286.58","1.09M","0.79%"
"07/27/2017","288.13","290.20","290.49","286.17","1.12M","-0.59%"
"07/26/2017","289.85","290.82","290.99","288.77","882.61K","0.01%"
"07/25/2017","289.83","291.48","292.07","289.72","805.24K","-0.16%"
"07/24/2017","290.28","289.47","291.24","289.20","768.72K","0.40%"
"07/21/2017","289.12","288.30","290.07","286.86","1.23M","-0.19%"
"07/20/2017","289.67","290.58","290.74","288.94","1.15M","-0.34%"
"07/19/2017","290.67","287.68","291.28","287.04","1.14M","1.35%"
"07/18/2017","286.79","290.64","292.97","286.03","1.81M","-0.59%"
"07/17/2017","288.49","288.50","290.06","287.61","1.32M","0.12%"
"07/14/2017","288.13","287.05","288.77","286.71","887.86K","0.48%"
"07/13/2017","286.76","287.12","287.85","285.78","705.41K","0.14%"
"07/12/2017","286.36","287.15","288.77","286.36","812.59K","-0.02%"
"07/11/2017","286.42","285.57","287.75","285.06","915.64K","0.30%"
"07/10/2017","285.57","285.50","287.91","284.22","1.35M","0.13%"
"07/07/2017","285.20","281.66","286.95","281.50","1.20M","1.51%"
"07/06/2017","280.96","282.00","283.48","280.40","766.05K","-0.51%"
"07/05/2017","282.40","279.50","283.72","279.40","869.48K","1.25%"
"07/03/2017","278.92","277.39","280.48","277.20","462.79K","0.47%"
"06/30/2017","277.61","277.62","278.92","276.32","1.09M","0.32%"
"06/29/2017","276.73","279.85","279.85","274.69","905.16K","-1.17%"
"06/28/2017","280.02","279.08","280.92","278.37","955.92K","0.79%"
"06/27/2017","277.83","279.32","280.21","277.83","740.50K","-0.67%"
"06/26/2017","279.70","281.17","283.20","279.49","887.13K","-0.33%"
"06/23/2017","280.64","280.03","281.48","280.03","1.03M","0.07%"
"06/22/2017","280.43","282.73","283.71","280.38","694.00K","-0.90%"
"06/21/2017","282.99","283.68","284.21","282.21","801.42K","0.04%"
"06/20/2017","282.89","282.95","284.98","282.39","967.63K","0.21%"
"06/19/2017","282.30","281.75","284.48","281.39","1.06M","0.42%"
"06/16/2017","281.11","282.13","282.28","280.68","1.29M","0.06%"
"06/15/2017","280.93","279.75","281.57","277.77","617.75K","0.22%"
"06/14/2017","280.30","278.10","282.32","278.00","828.90K","0.70%"
"06/13/2017","278.36","276.90","278.94","275.48","638.69K","0.53%"
"06/12/2017","276.89","277.09","277.23","273.73","835.96K","-0.04%"
"06/09/2017","277.00","277.66","279.19","276.61","1.02M","-0.22%"
"06/08/2017","277.62","278.00","278.69","276.67","1.12M","0.09%"
"06/07/2017","277.38","277.41","277.85","276.24","658.85K","0.18%"
"06/06/2017","276.88","279.54","279.95","276.72","890.78K","-1.16%"
"06/05/2017","280.13","281.50","282.30","280.09","623.25K","-0.58%"
"06/02/2017","281.76","281.28","282.89","280.75","749.26K","0.28%"
"06/01/2017","280.96","281.18","281.70","279.50","829.26K","-0.06%"
"05/31/2017","281.13","279.47","281.28","279.27","1.51M","0.37%"
"05/30/2017","280.09","281.83","282.84","279.73","902.22K","-1.26%"
"05/26/2017","283.65","282.04","284.00","281.54","854.65K","0.56%"
"05/25/2017","282.06","281.00","282.33","280.56","834.32K","0.72%"
"05/24/2017","280.05","278.22","280.56","278.11","872.15K","0.61%"
"05/23/2017","278.36","278.00","278.62","276.10","874.71K","0.48%"
"05/22/2017","277.03","280.79","280.79","276.22","1.60M","1.55%"
"05/19/2017","272.79","268.70","272.88","268.11","1.25M","2.05%"
"05/18/2017","267.32","268.54","269.00","266.01","1.25M","-0.71%"
"05/17/2017","269.24","270.10","270.73","268.91","943.25K","-0.89%"
"05/16/2017","271.65","272.08","273.26","271.43","614.81K","-0.26%"
"05/15/2017","272.35","271.28","272.47","271.05","616.53K","0.40%"
"05/12/2017","271.26","270.91","271.70","270.75","599.69K","-0.31%"
"05/11/2017","272.09","271.14","272.25","270.20","605.54K","0.13%"
"05/10/2017","271.74","272.88","273.71","270.17","934.94K","-0.78%"
"05/09/2017","273.87","273.00","274.22","272.27","897.91K","0.50%"
"05/08/2017","272.50","272.92","274.00","272.10","674.83K","-0.19%"
"05/05/2017","273.03","270.68","273.10","270.21","812.70K","0.93%"
"05/04/2017","270.51","269.87","270.71","268.86","691.11K","0.34%"
"05/03/2017","269.60","268.75","269.95","268.20","636.53K","0.04%"
"05/02/2017","269.49","268.19","269.87","268.00","737.11K","0.39%"
"05/01/2017","268.43","269.55","270.11","268.37","841.68K","-0.38%"
"04/28/2017","269.45","271.07","271.54","268.62","1.00M","-0.62%"
"04/27/2017","271.14","270.84","272.77","269.94","953.83K","0.29%"
"04/26/2017","270.35","270.59","272.51","269.54","1.48M","0.12%"
"04/25/2017","270.02","273.90","274.50","267.68","2.96M","-2.24%"
"04/24/2017","276.21","275.54","276.64","274.31","1.10M","1.14%"
"04/21/2017","273.09","272.20","274.49","272.00","955.49K","0.46%"
"04/20/2017","271.85","270.15","273.20","269.67","814.56K","0.82%"
"04/19/2017","269.63","269.69","270.05","268.67","816.65K","0.32%"
"04/18/2017","268.78","269.88","270.70","268.22","762.91K","-0.41%"
"04/17/2017","269.88","268.13","269.90","267.91","811.64K","0.70%"
"04/13/2017","268.00","268.14","270.28","268.00","764.02K","-0.19%"
"04/12/2017","268.51","269.89","270.48","268.04","955.39K","-0.65%"
"04/11/2017","270.27","269.00","270.52","268.18","744.45K","0.46%"
"04/10/2017","269.03","270.19","271.36","268.83","789.25K","-0.44%"
"04/07/2017","270.23","272.34","272.34","268.18","1.02M","1.17%"
"04/06/2017","267.11","266.87","267.79","266.32","740.49K","0.05%"
"04/05/2017","266.98","269.84","270.95","266.81","949.52K","-0.96%"
"04/04/2017","269.56","268.54","270.05","268.25","568.01K","0.33%"
"04/03/2017","268.68","267.60","269.30","267.35","799.10K","0.40%"
"03/31/2017","267.60","270.47","270.47","267.60","1.21M","-1.09%"
"03/30/2017","270.54","268.56","270.93","268.21","562.51K","0.86%"
"03/29/2017","268.24","268.92","268.92","267.26","814.14K","-0.33%"
"03/28/2017","269.12","266.63","270.79","266.02","1.02M","0.73%"
"03/27/2017","267.16","265.65","267.88","264.04","994.39K","-0.10%"
"03/24/2017","267.42","269.83","269.98","266.73","870.50K","-0.77%"
"03/23/2017","269.50","269.42","271.47","268.98","804.30K","0.03%"
"03/22/2017","269.42","268.83","270.28","267.91","1.02M","0.16%"
"03/21/2017","269.00","272.35","273.02","268.36","1.36M","-1.11%"
"03/20/2017","272.03","272.16","274.57","271.62","1.32M","0.02%"
"03/17/2017","271.98","268.78","272.18","268.30","2.13M","1.51%"
"03/16/2017","267.94","270.68","270.68","267.13","982.18K","-0.56%"
"03/15/2017","269.44","268.00","269.87","267.75","748.50K","0.54%"
"03/14/2017","268.00","268.93","269.15","267.38","701.65K","-0.44%"
"03/13/2017","269.19","268.51","269.26","268.00","819.13K","0.20%"
"03/10/2017","268.66","269.90","269.90","267.27","687.34K","-0.01%"
"03/09/2017","268.68","268.00","269.00","267.54","729.46K","0.36%"
"03/08/2017","267.72","269.00","269.05","267.31","820.09K","-0.49%"
"03/07/2017","269.04","267.31","269.38","267.30","884.63K","0.49%"
"03/06/2017","267.72","267.43","268.48","266.80","778.30K","-0.01%"
"03/03/2017","267.76","267.07","268.33","266.25","772.42K","0.29%"
"03/02/2017","266.99","269.00","269.00","266.22","954.18K","-0.52%"
"03/01/2017","268.38","269.09","270.00","267.33","1.13M","0.68%"
"02/28/2017","266.58","269.64","269.72","266.45","2.05M","-1.03%"
"02/27/2017","269.36","265.00","270.00","264.20","1.50M","1.26%"
"02/24/2017","266.00","264.57","266.00","263.18","929.23K","0.43%"
"02/23/2017","264.85","266.31","266.31","263.77","1.01M","-0.40%"
"02/22/2017","265.92","265.00","266.02","264.21","712.72K","0.10%"
"02/21/2017","265.66","264.81","266.07","264.19","957.26K","0.12%"
"02/17/2017","265.35","264.71","265.43","263.50","882.74K","0.01%"
"02/16/2017","265.33","263.92","265.40","262.73","859.02K","0.71%"
"02/15/2017","263.46","262.00","263.76","261.07","1.06M","0.34%"
"02/14/2017","262.56","262.19","263.16","261.85","824.20K","0.08%"
"02/13/2017","262.35","261.05","263.11","261.02","906.76K","0.69%"
"02/10/2017","260.55","258.48","260.92","258.00","749.40K","0.91%"
"02/09/2017","258.20","256.80","259.04","256.80","869.68K","0.57%"
"02/08/2017","256.74","256.93","257.81","256.40","973.42K","0.14%"
"02/07/2017","256.37","256.00","257.30","255.58","977.79K","0.42%"
"02/06/2017","255.31","254.43","257.07","254.11","980.82K","0.33%"
"02/03/2017","254.46","252.67","256.46","251.50","1.80M","0.99%"
"02/02/2017","251.97","250.90","252.16","250.34","1.05M","0.43%"
"02/01/2017","250.90","250.83","252.56","249.98","1.21M","-0.17%"
"01/31/2017","251.33","252.32","252.50","249.96","1.28M","-0.59%"
"01/30/2017","252.83","254.33","256.28","251.88","1.54M","-0.26%"
"01/27/2017","253.50","254.98","259.12","250.13","2.60M","-0.58%"
"01/26/2017","254.97","250.00","254.99","249.55","1.96M","1.58%"
"01/25/2017","251.00","253.06","254.33","248.00","2.33M","-0.76%"
"01/24/2017","252.91","250.38","253.45","249.02","2.98M","-1.77%"
"01/23/2017","257.48","258.15","259.74","255.02","1.61M","-0.10%"
"01/20/2017","257.73","257.96","258.08","256.10","1.18M","0.27%"
"01/19/2017","257.03","255.57","257.44","255.19","1.08M","1.17%"
"01/18/2017","254.07","254.10","254.73","252.94","925.34K","-0.02%"
"01/17/2017","254.12","253.46","254.34","252.06","1.43M","-0.16%"
"01/13/2017","254.53","252.74","255.95","252.02","1.16M","0.76%"
"01/12/2017","252.62","254.91","255.33","251.31","1.15M","-0.98%"
"01/11/2017","255.13","256.30","257.00","251.71","1.61M","-0.41%"
"01/10/2017","256.17","258.16","258.96","256.17","1.15M","-0.64%"
"01/09/2017","257.81","258.00","258.99","257.43","1.07M","-0.02%"
"01/06/2017","257.85","255.48","258.57","255.48","1.25M","0.73%"
"01/05/2017","255.98","254.37","258.02","254.10","1.28M","0.78%"
"01/04/2017","253.99","254.10","254.90","253.34","1.08M","0.27%"
"01/03/2017","253.31","251.20","254.11","250.76","1.67M","1.35%"
"12/30/2016","249.94","250.53","251.32","248.78","1.06M","-0.26%"
"12/29/2016","250.59","250.19","251.91","249.45","900.90K","0.40%"
"12/28/2016","249.58","250.44","251.00","248.52","1.01M","-0.51%"
"12/27/2016","250.86","250.78","251.75","250.20","788.81K","0.51%"
"12/23/2016","249.59","248.17","251.88","247.01","2.09M","-1.27%"
"12/22/2016","252.80","252.01","253.50","251.10","831.09K","0.11%"
"12/21/2016","252.52","254.50","254.50","252.28","819.58K","-0.48%"
"12/20/2016","253.73","252.18","253.78","252.10","900.19K","0.61%"
"12/19/2016","252.18","249.54","252.46","249.54","1.05M","0.84%"
"12/16/2016","250.08","251.28","252.79","249.03","2.14M","-0.23%"
"12/15/2016","250.65","252.34","253.31","250.41","1.86M","-0.65%"
"12/14/2016","252.30","252.31","254.83","252.08","1.84M","0.24%"
"12/13/2016","251.69","254.67","255.50","250.12","2.52M","-0.56%"
"12/12/2016","253.11","251.78","253.70","245.50","7.08M","-2.47%"
"12/09/2016","259.53","258.60","260.22","258.06","1.55M","0.11%"
"12/08/2016","259.25","266.38","266.38","258.61","2.77M","-2.68%"
"12/07/2016","266.38","266.07","267.00","264.35","1.27M","0.14%"
"12/06/2016","266.00","265.83","266.80","264.01","1.15M","-0.35%"
"12/05/2016","266.93","268.95","269.90","266.31","1.27M","-0.26%"
"12/02/2016","267.62","266.58","268.15","266.01","1.09M","0.46%"
"12/01/2016","266.40","265.29","266.53","264.31","874.89K","0.43%"
"11/30/2016","265.25","267.55","267.95","265.25","1.47M","-0.50%"
"11/29/2016","266.58","264.50","267.77","263.71","1.21M","0.24%"
"11/28/2016","265.93","265.73","266.23","264.86","1.36M","0.00%"
"11/25/2016","265.92","265.34","266.49","264.65","653.60K","0.57%"
"11/23/2016","264.40","264.91","265.82","263.56","1.04M","-0.10%"
"11/22/2016","264.66","264.49","265.64","263.42","1.24M","0.47%"
"11/21/2016","263.42","264.05","264.33","262.64","965.54K","0.13%"
"11/18/2016","263.09","263.14","264.46","261.58","1.20M","-0.07%"
"11/17/2016","263.28","263.50","264.47","262.39","914.22K","-0.03%"
"11/16/2016","263.35","265.87","266.17","261.46","1.46M","-0.97%"
"11/15/2016","265.93","268.79","269.74","261.85","2.01M","-0.49%"
"11/14/2016","267.24","261.23","267.81","260.80","2.46M","3.11%"
"11/11/2016","259.17","257.96","259.73","255.06","2.00M","0.74%"
"11/10/2016","257.27","257.50","258.19","252.77","2.63M","1.50%"
"11/09/2016","253.46","256.59","257.48","250.00","4.18M","5.97%"
"11/08/2016","239.19","239.00","240.91","238.60","1.26M","-0.03%"
"11/07/2016","239.27","239.83","239.92","237.52","1.38M","1.27%"
"11/04/2016","236.28","238.85","239.70","236.21","1.51M","-1.01%"
"11/03/2016","238.70","242.55","243.40","237.11","1.70M","-2.62%"
"11/02/2016","245.11","244.95","247.65","244.20","954.21K","0.05%"
"11/01/2016","244.98","247.19","247.19","244.23","1.08M","-0.57%"
"10/31/2016","246.38","248.24","248.81","245.68","1.32M","-0.65%"
"10/28/2016","248.00","248.72","250.17","247.69","1.12M","-0.21%"
"10/27/2016","248.53","250.28","251.24","248.05","1.29M","-0.62%"
"10/26/2016","250.09","248.60","252.00","247.49","2.11M","0.33%"
"10/25/2016","249.26","241.08","249.79","238.64","3.13M","7.37%"
"10/24/2016","232.16","231.50","232.49","230.92","1.30M","0.71%"
"10/21/2016","230.52","231.07","231.16","228.50","1.55M","-0.57%"
"10/20/2016","231.83","232.15","232.71","230.72","922.75K","-0.22%"
"10/19/2016","232.33","233.08","233.74","231.58","992.56K","-0.20%"
"10/18/2016","232.79","234.29","239.60","232.58","867.91K","0.01%"
"10/17/2016","232.77","232.68","234.33","232.60","793.30K","0.09%"
"10/14/2016","232.57","233.38","234.09","231.93","1.08M","-0.18%"
"10/13/2016","232.99","231.66","233.42","231.05","1.11M","0.38%"
"10/12/2016","232.10","231.93","233.12","231.37","1.26M","0.11%"
"10/11/2016","231.85","233.00","233.63","231.64","1.06M","-0.62%"
"10/10/2016","233.29","233.82","234.93","233.12","990.19K","-0.10%"
"10/07/2016","233.53","233.20","233.99","231.57","2.18M","-0.51%"
"10/06/2016","234.72","237.00","237.02","234.48","1.90M","-0.79%"
"10/05/2016","236.60","239.05","239.05","236.50","1.17M","-0.21%"
"10/04/2016","237.10","240.96","241.05","236.50","1.41M","-1.45%"
"10/03/2016","240.58","238.71","241.30","237.54","1.34M","0.36%"
"09/30/2016","239.72","243.06","243.47","237.33","2.17M","-1.08%"
"09/29/2016","242.34","246.08","246.08","240.96","1.13M","-1.39%"
"09/28/2016","245.75","246.13","246.96","244.86","1.35M","-0.02%"
"09/27/2016","245.79","246.04","247.02","245.30","946.53K","0.11%"
"09/26/2016","245.53","245.71","247.48","245.01","880.70K","-0.13%"
"09/23/2016","245.84","246.08","246.54","244.64","858.78K","-0.32%"
"09/22/2016","246.62","244.95","247.03","244.74","1.17M","1.15%"
"09/21/2016","243.82","241.14","243.87","240.62","1.66M","1.39%"
"09/20/2016","240.48","241.35","242.24","240.48","1.01M","-0.17%"
"09/19/2016","240.88","239.30","241.89","239.08","1.46M","1.44%"
"09/16/2016","237.45","238.42","238.64","237.25","2.89M","-0.69%"
"09/15/2016","239.09","237.41","239.49","236.70","1.27M","0.71%"
"09/14/2016","237.41","237.41","239.01","236.91","1.49M","0.00%"
"09/13/2016","237.41","237.67","238.72","237.00","1.61M","-0.58%"
"09/12/2016","238.80","236.50","239.50","235.28","1.82M","0.36%"
"09/09/2016","237.94","240.14","240.64","237.89","1.57M","-1.53%"
"09/08/2016","241.63","240.49","242.25","240.00","1.25M","0.11%"
"09/07/2016","241.37","242.16","243.00","241.15","1.25M","-0.67%"
"09/06/2016","243.00","244.24","244.49","242.26","1.60M","-0.13%"
"09/02/2016","243.32","243.75","245.00","242.26","1.49M","-0.12%"
"09/01/2016","243.61","243.13","243.84","241.90","1.34M","0.26%"
"08/31/2016","242.97","239.00","243.62","238.60","2.89M","1.47%"
"08/30/2016","239.45","242.65","243.31","238.85","1.89M","-1.99%"
"08/29/2016","244.30","245.00","246.08","244.04","1.64M","-0.06%"
"08/26/2016","244.44","249.00","249.80","243.65","4.70M","-1.65%"
"08/25/2016","248.53","247.61","250.19","246.00","4.38M","0.17%"
"08/24/2016","248.12","248.76","249.75","244.80","10.56M","-0.65%"
"08/23/2016","249.75","255.24","255.24","248.14","10.63M","-1.75%"
"08/22/2016","254.20","254.37","256.42","253.75","3.79M","0.03%"
"08/19/2016","254.12","254.73","255.00","252.70","2.41M","-0.51%"
"08/18/2016","255.42","255.64","255.99","254.10","2.60M","-0.09%"
"08/17/2016","255.64","256.70","257.50","251.55","4.38M","-0.44%"
"08/16/2016","256.77","265.23","266.05","254.44","7.88M","-3.65%"
"08/15/2016","266.50","264.22","266.93","264.20","9.14M","0.89%"
"08/12/2016","264.15","262.49","265.34","261.67","13.96M","0.61%"
"08/11/2016","262.54","261.50","264.07","260.15","12.65M","0.47%"
"08/10/2016","261.30","259.82","262.10","259.07","9.57M","0.25%"
"08/09/2016","260.66","260.43","261.29","259.18","9.90M","0.18%"
"08/08/2016","260.19","260.00","261.87","258.79","8.74M","-0.04%"
"08/05/2016","260.29","259.14","260.29","257.63","4.42M","0.99%"
"08/04/2016","257.75","257.65","258.78","256.14","5.72M","0.35%"
"08/03/2016","256.85","257.51","257.75","254.75","6.83M","-0.06%"
"08/02/2016","257.00","254.17","257.46","252.73","4.77M","0.85%"
"08/01/2016","254.84","252.63","254.93","252.30","2.78M","0.83%"
"07/29/2016","252.73","254.50","254.81","252.70","2.18M","-0.71%"
"07/28/2016","254.55","254.20","254.89","252.05","2.72M","0.15%"
"07/27/2016","254.16","255.47","256.00","253.03","2.59M","-0.24%"
